frame_index,file,acquisition_order,X,Y,R,reference_file,success,fail_reason,n_ref_edges,n_mov_edges,n_used_edges,ncc_dx_ref_to_frame_px,ncc_dy_ref_to_frame_px,ncc_peak,ncc_fit_ok,ncc_edge_peak,init_align_dx_px,init_align_dy_px,refined_align_dx_px,refined_align_dy_px,refined_shift_norm_px,before_fit_chamfer_px,before_holdout_chamfer_px,init_fit_chamfer_px,init_holdout_chamfer_px,refined_fit_chamfer_px,refined_holdout_chamfer_px,holdout_improvement_pct,gradient_corr_before,gradient_corr_refined,gradient_corr_gain,stage0a_delta_dx_px,stage0a_delta_dy_px
176,16_24_0.txt,185,16.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9180273015013865,-0.4542584692643075,0.927901804447174,True,False,-0.9180273015013865,0.4542584692643075,-0.8680272102355957,0.4542586207389831,0.9404762881477212,0.2919095325592555,0.2863228534805996,0.1622478269690545,0.1617952822036689,0.1601069315576645,0.1613274665658093,43.6553999777945,0.7930769920349121,0.9496706128120422,0.1565936207771301,0.0500000715255737,0.2500001490116119
177,18_24_0.txt,186,18.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.0053849989258017,-0.3956920619936451,0.9338293671607972,True,False,-1.0053849989258017,0.3956920619936451,-1.005384922027588,0.395692229270935,1.01588639768086,0.3176245111620938,0.3101927426614168,0.1494161675439934,0.1444117031351364,0.1331682811247508,0.1338917514868422,56.83594969435231,0.7720757126808167,0.9489285349845886,0.1768528223037719,1.1920928955078125e-07,0.2500001788139343
178,20_24_0.txt,187,20.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.096694954704281,-0.35661428791404,0.936694324016571,True,False,-1.096694954704281,0.35661428791404,-1.096694827079773,0.3566144406795501,1.101864978144438,0.3426069435113938,0.3469294551983978,0.1549084696895949,0.1533676431032909,0.1362362707996902,0.1341118717048984,61.3431867212877,0.7463793754577637,0.9518041610717772,0.2054247856140136,1.1920928955078125e-07,0.2500001490116119
179,24_24_0.txt,188,24.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2757077743009335,-0.2690660415747685,0.9349383115768432,True,False,-1.2757077743009335,0.2690660415747685,-1.275707721710205,0.26906618475914,1.025884960511024,0.3947703263055545,0.4008562060740901,0.1607213869367709,0.1670069711482923,0.1098737679863171,0.1199811310148616,70.06878546550791,0.6893112063407898,0.9381594657897948,0.2488482594490051,-0.25,0.2500001490116119
180,28_24_0.txt,189,28.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.4210102615379574,-0.1516194572454946,0.9288852214813232,True,False,-1.4210102615379574,0.1516194572454946,-1.371010184288025,0.1516196131706237,1.1751356363500625,0.4301720936746132,0.4441920416721375,0.1708713807480073,0.1705950467427461,0.1661958430025187,0.1648076928788044,62.89719818968513,0.6409201622009277,0.941606879234314,0.3006867170333862,-0.1999999284744262,0.2500001490116119
181,32_24_0.txt,190,32.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.6212192304432127,-0.0071290185768925,0.9350314736366272,True,False,-1.6212192304432127,0.0071290185768925,-1.5712190866470337,0.0071291080676019,1.8712328105520055,0.4850085478247365,0.4957165004172362,0.1417654778010771,0.1476531637459918,0.1230459983713446,0.1283909115125291,74.0999318351387,0.5865711569786072,0.9489363431930542,0.362365186214447,0.3000001907348633,8.940696716308595e-08
182,36_24_0.txt,191,36.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.7799335819230369,0.114159729445519,0.943719208240509,True,False,-1.7799335819230369,-0.114159729445519,-1.729933500289917,-0.1141596436500549,2.0331411143464595,0.5371646814142202,0.5372322314208653,0.134150152993338,0.1313971186146297,0.112616652031074,0.108433823448063,79.81621036376046,0.5447969436645508,0.9514609575271606,0.4066640138626098,0.3000001907348633,8.940696716308595e-08
183,40_24_0.txt,192,40.0,24.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.9500099916184657,0.2174521060293108,0.9435788989067078,True,False,-1.9500099916184657,-0.2174521060293108,-1.9000098705291748,-0.2174520790576934,1.9502816034649393,0.6095558299874617,0.6029157063828251,0.1198459359683161,0.1202477622351805,0.0977377733546903,0.0958032182631994,84.11001450966205,0.5030385255813599,0.9504449367523192,0.4474064111709595,0.0500000715255737,-0.2499999701976776
184,0_28_0.txt,193,0.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.3441654938299148,-1.110391099647924,0.9428085088729858,True,False,-0.3441654938299148,1.110391099647924,-0.3941654860973358,1.060391187667847,1.1143767470678656,0.3198215908221287,0.3196264420127132,0.1627974058689822,0.1514485914034751,0.1485609903003106,0.1339144314489261,58.10283072775323,0.7642919421195984,0.9520657658576964,0.1877738237380981,-0.2999999821186065,-0.0499999523162841
185,2_28_0.txt,194,2.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4151352340709384,-1.0514886986865928,0.9371083974838256,True,False,-0.4151352340709384,1.0514886986865928,-0.4651352167129516,1.0014888048171997,1.0643768735731192,0.3033761923078637,0.3004665002310253,0.1554206821244955,0.1604943115351033,0.1497612459197031,0.1520222391464476,49.404596176425834,0.778744637966156,0.950424075126648,0.1716794371604919,-0.2999999821186065,-0.0499999523162841
186,4_28_0.txt,195,4.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4995627200642167,-0.9872124132164466,0.9295912384986876,True,False,-0.4995627200642167,0.9872124132164466,-0.5995625257492065,0.9372124671936036,1.4048893124195998,0.2815317787617346,0.2850109306503489,0.1551570817530969,0.1592724079500427,0.1423344744550596,0.1551993598249176,45.54617274825994,0.7900276184082031,0.9171762466430664,0.1271486282348632,0.4000002145767212,-0.0499999523162841
187,6_28_0.txt,196,6.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6444355312586392,-0.916719512871289,0.9365350604057312,True,False,-0.6444355312586392,0.916719512871289,-0.6444354057312012,0.8667196035385132,1.2807769457859934,0.2755243866176395,0.2639073772597556,0.1566855051665927,0.1489051372281525,0.1388809848683778,0.1346649111023781,48.97266135541496,0.7908104062080383,0.949432611465454,0.1586222052574157,0.2500001192092895,-0.0499998927116394
188,8_28_0.txt,197,8.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7267125906963984,-0.8616863914778142,0.9405441284179688,True,False,-0.7267125906963984,0.8616863914778142,-0.7267124652862549,0.8116865158081055,1.3024864383489476,0.258595117807638,0.2673902649202135,0.1464612928997052,0.1498854635861197,0.1176860123064462,0.1270902581490368,52.47012519810351,0.7924706339836121,0.9504035115242004,0.1579328775405883,0.2500001192092895,-0.0499998927116394
189,10_28_0.txt,198,10.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8197984717199377,-0.8272242864717771,0.9439281821250916,True,False,-0.8197984717199377,0.8272242864717771,-0.7697982788085938,0.7772243022918701,1.518183432085512,0.2774461458373835,0.2796693274038199,0.1341909840906482,0.1424300754954401,0.1184704305772198,0.1243667509724249,55.53078625856977,0.7836487293243408,0.9442811012268066,0.1606323719024658,0.3000001907348633,-0.2999999523162842
190,12_28_0.txt,199,12.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8958886348445922,-0.7729010539960265,0.9437550902366638,True,False,-0.8958886348445922,0.7729010539960265,-0.8458884954452515,0.7229011058807373,1.3597584389552024,0.288333028457422,0.2872697390100968,0.1314282627625634,0.128387649540825,0.1068448535174843,0.1019616016857061,64.50666817985919,0.7768837213516235,0.9534833431243896,0.1765996217727661,0.0500001311302185,-0.2999999523162842
191,14_28_0.txt,200,14.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9915158841679464,-0.7367703877284685,0.9419177174568176,True,False,-0.9915158841679464,0.7367703877284685,-0.9915157556533812,0.7367703914642334,1.3988636626401934,0.3172770018682712,0.3175452018978107,0.1314585385468625,0.1253497258965234,0.1030955411403771,0.0961295987217316,69.72727090593321,0.7592058777809143,0.9475961923599244,0.18839031457901,1.1920928955078125e-07,-0.25
192,16_28_0.txt,201,16.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.0712938461041748,-0.6795283061947588,0.9375970363616944,True,False,-1.0712938461041748,0.6795283061947588,-1.0712937116622925,0.6795283555984497,1.4183417700674166,0.3435051138414468,0.3319822179222596,0.1457514657365469,0.1474522914439213,0.1262283514573547,0.1253491858232095,62.24219881181632,0.743661105632782,0.9481067657470704,0.2044456601142883,1.1920928955078125e-07,-0.2499999403953552
193,18_28_0.txt,202,18.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1713948859798653,-0.6408419795024033,0.9320838451385498,True,False,-1.1713948859798653,0.6408419795024033,-1.1713948249816897,0.5908420085906982,1.2816270785035753,0.3771662842137656,0.3678592544012952,0.1623501809265109,0.1648718199105446,0.149645033282413,0.1490074539325235,59.49335183233632,0.7194235920906067,0.9365857839584352,0.2171621918678283,-0.2499999403953552,-0.2999999523162842
194,20_28_0.txt,203,20.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2549349946563468,-0.5775566841211288,0.923565149307251,True,False,-1.2549349946563468,0.5775566841211288,-1.2549350261688232,0.4775568842887878,1.0079233020110292,0.3942734679636682,0.394687279599561,0.174807141243968,0.17271320084652,0.1541794111026418,0.165517686772541,58.06358721758888,0.6985211968421936,0.9095916748046876,0.2110704779624939,-0.25,0.4000002145767212
195,24_28_0.txt,204,24.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.414587635864887,-0.4582165903018968,0.9166082739830016,True,False,-1.414587635864887,0.4582165903018968,-1.3645875453948977,0.4082167148590088,1.1830547367245163,0.4333335461033437,0.4400647671654972,0.1778953521285027,0.1802822681316583,0.1639475162803397,0.1674989548433108,61.93765842192072,0.6481518745422363,0.9412121176719666,0.2930602431297302,-0.1999999284744262,0.2000001221895218
196,28_28_0.txt,205,28.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.5526200188429986,-0.2904159477483371,0.9215789437294006,True,False,-1.5526200188429986,0.2904159477483371,-1.5026198625564575,0.2904160916805267,1.8030730382227809,0.4899088293646093,0.4853410479075536,0.1766694465024314,0.1758426591037235,0.1503628344845363,0.1478473767351686,69.5374258219902,0.5995113849639893,0.937086284160614,0.3375748991966247,0.3000001907348633,0.2500001490116119
197,32_28_0.txt,206,32.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.743910440092069,-0.1712120157243047,0.9379013180732728,True,False,-1.743910440092069,0.1712120157243047,-1.6939102411270142,0.2212121784687042,1.995466459145424,0.5263072336754364,0.5318627262873968,0.1474060434442052,0.1504300353686638,0.1140607185198345,0.1164304495028569,78.10892853582999,0.5471736192703247,0.9357715845108032,0.3885979652404785,0.3000001907348633,0.3000001609325409
198,36_28_0.txt,207,36.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.9015285202763548,-0.0465670061115376,0.946490466594696,True,False,-1.9015285202763548,0.0465670061115376,-1.8015283346176147,0.0465670973062515,1.9020986303245624,0.5837203230947041,0.5811659976049388,0.0859786908601643,0.0835110577489257,0.0859786908601643,0.0835110577489257,85.63042949981833,0.5045322179794312,0.9628977179527284,0.4583654999732971,0.1000001430511474,8.940696716308595e-08
199,40_28_0.txt,208,40.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.069859646210008,0.049832987399992,0.9460266828536988,True,False,-2.069859646210008,-0.049832987399992,-2.019859552383423,-0.0498328991234302,2.070459437333131,0.6511917621149196,0.6429276846836737,0.0796387730492439,0.0770519879447536,0.0796387730492439,0.0770519879447536,88.0154502939683,0.4649930596351623,0.9621460437774658,0.4971529841423034,0.0500001907348632,8.940696716308595e-08
200,0_32_0.txt,209,0.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4794561429496698,-1.2957810588530676,0.9260292053222656,True,False,-0.4794561429496698,1.2957810588530676,-0.5794559717178345,1.245781183242798,1.4328267023676269,0.3684859468758311,0.3720566721371275,0.1755707864159045,0.1809774977359777,0.1540949434610735,0.1598744925462481,57.02953218714923,0.7156695127487183,0.9059338569641112,0.190264344215393,0.4000001549720764,0.2000001668930053
201,2_32_0.txt,210,2.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.5847070719026033,-1.1868135082520284,0.9272016882896424,True,False,-0.5847070719026033,1.1868135082520284,-0.634706974029541,1.1868137121200562,1.2547332167148884,0.3593546008650504,0.3356129833548665,0.1715627896725858,0.1671886413186966,0.1580403573964473,0.1530394201603667,54.40002987055251,0.7314411997795105,0.937224268913269,0.2057830691337585,0.2000001072883606,0.2500001788139343
202,4_32_0.txt,211,4.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6713973163986023,-1.124605063424849,0.9354225397109984,True,False,-0.6713973163986023,1.124605063424849,-0.7213971614837646,1.1246051788330078,1.4538602282707078,0.3282198231002695,0.32727090020359,0.1524205466464513,0.155908771778711,0.1314749505404995,0.1331168655133679,59.32517512844617,0.7432200312614441,0.9496874809265136,0.2064674496650695,0.2000001668930053,1.1920928955078125e-07
203,6_32_0.txt,212,6.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7659095409875106,-1.081643743652863,0.9422938227653505,True,False,-0.7659095409875106,1.081643743652863,-0.7659094333648682,1.08164381980896,1.483922297040123,0.3247138689371888,0.313875034172357,0.1293918054005921,0.1273348051689357,0.1024606053730693,0.0980708451849356,68.75481178567316,0.7458147406578064,0.9503548741340636,0.2045401334762573,0.2500001192092895,1.1920928955078125e-07
204,8_32_0.txt,213,8.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8392282794572535,-1.0297469719715864,0.9457734823226928,True,False,-0.8392282794572535,1.0297469719715864,-0.789228081703186,0.9797470569610596,1.4989319767934968,0.3113295791221674,0.3069209757183754,0.1008115447983809,0.0958634012651094,0.0954417719151188,0.0896127886476996,70.80265093060093,0.746786892414093,0.9531937837600708,0.2064068913459777,0.3000001907348633,-0.0499999523162841
205,10_32_0.txt,214,10.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.94085183479122,-0.9934319838127208,0.9486212134361268,True,False,-0.94085183479122,0.9934319838127208,-0.8908517360687256,0.943432092666626,1.3682504454565632,0.3112857233523156,0.3254150576221801,0.0576557380503542,0.0644311884200444,0.0576557380503542,0.0644311884200444,80.20030514542088,0.7405257821083069,0.9641724824905396,0.2236467003822326,0.0500000715255737,-0.0499998927116394
206,12_32_0.txt,215,12.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.013500528984369,-0.936722098544318,0.9480387568473816,True,False,-1.013500528984369,0.936722098544318,-1.013500452041626,0.886722207069397,1.3800839148953468,0.3424006586112775,0.3369022515178392,0.0656971822718198,0.0620172130475553,0.0656971822718198,0.0620172130475553,81.59192680721176,0.7331823706626892,0.9637338519096376,0.2305514812469482,1.1920928955078125e-07,-0.0499998927116394
207,14_32_0.txt,216,14.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1096720719804394,-0.9019870037233936,0.945511758327484,True,False,-1.1096720719804394,0.9019870037233936,-1.109671950340271,0.8519871234893799,1.4300184132448317,0.3652387022962386,0.3667623901378353,0.1042207474432323,0.1027035793604131,0.1042207474432323,0.1027035793604131,71.99724341369478,0.7170163989067078,0.9642850756645204,0.2472686767578125,1.1920928955078125e-07,-0.0499998927116394
208,16_32_0.txt,217,16.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1886378399608095,-0.841542452982065,0.9407082796096802,True,False,-1.1886378399608095,0.841542452982065,-1.1886378526687622,0.7915425300598145,1.2606485215068337,0.3869092354489366,0.4017338240938614,0.1387575853147125,0.1404088486968353,0.1279861699000469,0.1325035255715593,67.01708503872428,0.700777530670166,0.9513694643974304,0.2505919337272644,-0.25,-0.0499999523162841
209,18_32_0.txt,218,18.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2827522540851806,-0.8028919810288662,0.934091567993164,True,False,-1.2827522540851806,0.8028919810288662,-1.2327522039413452,0.752892017364502,1.474841937982817,0.4123218058339048,0.4203419018941109,0.1530302577545162,0.1618841382959754,0.1200260289416962,0.1332559014176942,68.29821133291085,0.6801104545593262,0.9313348531723022,0.2512243986129761,-0.1999999284744262,-0.2999999523162842
210,20_32_0.txt,219,20.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.3736311566708548,-0.7373031772875928,0.9253576397895812,True,False,-1.3736311566708548,0.7373031772875928,-1.3236310482025146,0.7373032569885254,1.4957655364807878,0.4482696720972009,0.4452771804415048,0.1700719469625222,0.174231437669714,0.1393796214503581,0.142349073870028,68.03135661951396,0.6580854058265686,0.930899143218994,0.2728137373924255,-0.1999999284744262,-0.2499999403953552
211,24_32_0.txt,220,24.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.5360319320154767,-0.5747677966290083,0.9181379079818726,True,False,-1.5360319320154767,0.5747677966290083,-1.4860317707061768,0.5747678279876709,1.9672701849352583,0.4876371721087604,0.5022230164683681,0.1812767575599991,0.1805536643197378,0.164069975043143,0.165806744073134,66.98543502862793,0.6093313694000244,0.9420528411865234,0.332721471786499,0.3000001907348633,-0.2499999403953552
212,28_32_0.txt,221,28.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.6758235636515686,-0.4487557914534095,0.9168739318847656,True,False,-1.6758235636515686,0.4487557914534095,-1.675823450088501,0.5487557649612427,2.1468427865430697,0.5337338046273878,0.5328613896820796,0.1749339924173336,0.1817466634201564,0.1555551261477011,0.1654830627543775,68.94444484838552,0.5620493292808533,0.9100730419158936,0.3480237126350403,0.2500001192092895,-0.4000000357627868
213,32_32_0.txt,222,32.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.8629244588562703,-0.3290031848817458,0.9324554800987244,True,False,-1.8629244588562703,0.3290031848817458,-1.8129243850708008,0.3290033340454101,1.8645988959093551,0.5833001087528572,0.5827702067885137,0.1578947078726351,0.1601394085494671,0.143496820709446,0.1433194610166477,75.40720864808071,0.5109488368034363,0.9454856514930724,0.4345368146896362,0.0500000715255737,0.2500001490116119
214,36_32_0.txt,223,36.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.022658011388194,-0.2079578652852408,0.9411411285400392,True,False,-2.022658011388194,0.2079578652852408,-1.9726580381393433,0.2079580128192901,2.023094899436064,0.6332391276687199,0.6335696948318359,0.1139263208904919,0.1139006521003636,0.0958463250018036,0.0930613280683921,85.3115878446344,0.4712452590465545,0.9473966360092164,0.4761513769626617,0.0500000715255737,0.2500001490116119
215,40_32_0.txt,224,40.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.1926688159319494,-0.1072130652342122,0.9398084878921508,True,False,-2.1926688159319494,0.1072130652342122,-2.1426687240600586,0.1072131544351577,1.945625033183773,0.7013404989018881,0.6998118874721886,0.1339547695478546,0.1236855168034017,0.1231085469382448,0.1122844630411796,83.9550506284245,0.4315659403800964,0.9471865296363832,0.5156205892562866,-0.1999999284744262,8.940696716308595e-08
216,0_36_0.txt,225,0.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6249658873750095,-1.415731863476194,0.9174628257751464,True,False,-0.6249658873750095,1.415731863476194,-0.6749657392501831,1.3657320737838743,1.4575651208757767,0.4280590409335998,0.4238776804187297,0.1763463831292875,0.179630049540485,0.1584652824339402,0.1652701044922433,61.00995354863214,0.6746506690979004,0.9353970289230348,0.2607463598251343,0.2000001668930053,0.2000001668930053
217,2_36_0.txt,226,2.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7051493915012211,-1.3458209238376315,0.9261278510093688,True,False,-0.7051493915012211,1.3458209238376315,-0.755149245262146,1.2958210706710815,1.4536622225281617,0.3978543639330794,0.4116246667044796,0.1727943664170317,0.177616087862689,0.144152815145054,0.1428764610293219,65.28962606317806,0.68886798620224,0.9327324032783508,0.2438644170761108,0.2000001668930053,0.2000001668930053
218,4_36_0.txt,227,4.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7870345807969024,-1.284892333628078,0.933907389640808,True,False,-0.7870345807969024,1.284892333628078,-0.7870345115661621,1.23489248752594,1.465074354417132,0.3776848482106124,0.3997172303620098,0.1571556826477152,0.1625304413383162,0.114302578590858,0.1280876433240687,67.95543609464514,0.700794517993927,0.9342510104179382,0.2334564924240112,0.2500001192092895,0.2000001668930053
219,6_36_0.txt,228,6.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8845300135240466,-1.2417763295085145,0.9398278594017028,True,False,-0.8845300135240466,1.2417763295085145,-0.8345298767089844,1.241776466369629,1.3289144564637076,0.3713630080222947,0.3834810303337999,0.1378214001316435,0.1382447761371871,0.1120132574768389,0.1128841318296772,70.5633074649305,0.7036676406860352,0.9491285681724548,0.2454609274864196,0.0500001311302185,0.2500001192092895
220,8_36_0.txt,229,8.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9617793150005464,-1.1900151461669295,0.9433197975158693,True,False,-0.9617793150005464,1.1900151461669295,-0.961779236793518,1.1900153160095217,1.344859816406957,0.3677619452555697,0.3653393489860753,0.1097526455932181,0.1079587831584649,0.0948732738369437,0.0946602952468727,74.08976188587872,0.7072985172271729,0.9509873390197754,0.2436888217926025,5.960464477539064e-08,0.2500001788139343
221,10_36_0.txt,230,10.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.0584703817523673,-1.1506574253236257,0.9444574117660522,True,False,-1.0584703817523673,1.1506574253236257,-1.0584702491760254,1.1506575345993042,1.563448770986564,0.3894694400311819,0.3752153230831848,0.1032707574319921,0.1022630501841109,0.1032707574319921,0.1022630501841109,72.74550267728823,0.7020162343978882,0.9630208611488342,0.261004626750946,1.1920928955078125e-07,1.1920928955078125e-07
222,12_36_0.txt,231,12.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1294222063724573,-1.097131216830666,0.9439082741737366,True,False,-1.1294222063724573,1.097131216830666,-1.1294220685958862,1.0471312999725342,1.57457658663895,0.401738693891473,0.3980512566632116,0.1077536660523411,0.106728650143663,0.1077536660523411,0.106728650143663,73.18720934626631,0.6962263584136963,0.9632068872451782,0.2669805288314819,1.1920928955078125e-07,-0.0499999523162841
223,14_36_0.txt,232,14.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2248318534545235,-1.0605062740538267,0.9403838515281676,True,False,-1.2248318534545235,1.0605062740538267,-1.2248318195343018,1.010506272315979,1.4404758588109388,0.4198191002944716,0.4341839632791495,0.1321929129404219,0.131216762387736,0.1087271184539209,0.1101616958300834,74.62787547515723,0.6816163063049316,0.9467899799346924,0.2651736736297607,-0.2499999403953552,-0.0499999523162841
224,16_36_0.txt,233,16.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.3056522644318576,-1.0046271498758303,0.9361106157302856,True,False,-1.3056522644318576,1.0046271498758303,-1.2556521892547607,0.9546271562576294,1.4572842597337496,0.4512117694021691,0.443920667604876,0.1411342767126296,0.1404527834681788,0.1215475135789249,0.1146376071731696,74.17610498026959,0.6678152680397034,0.9431838989257812,0.2753686308860779,-0.1999999284744262,-0.0499999523162841
225,18_36_0.txt,234,18.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.4054192470221492,-0.9689231850836476,0.9281242489814758,True,False,-1.4054192470221492,0.9689231850836476,-1.3554191589355469,0.9189232587814332,1.5079143791946117,0.4837170517273139,0.4773107038085994,0.1586750202423412,0.1528858931037574,0.1503883296222512,0.1427672674430941,70.08923824588197,0.6447499990463257,0.9437821507453918,0.2990321516990661,-0.1999999284744262,-0.0499999523162841
226,20_36_0.txt,235,20.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.5095795386303443,-0.8634808881803704,0.9247960448265076,True,False,-1.5095795386303443,0.8634808881803704,-1.459579348564148,0.8134809732437134,1.9600304581866417,0.5026025024256644,0.492041405862412,0.1729583846238619,0.1706679149046808,0.1719567270321333,0.1704664552449658,65.35526213567626,0.6267151832580566,0.9484937787055968,0.3217785954475403,0.3000001907348633,-0.0499998927116394
227,24_36_0.txt,236,24.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.692871201536246,-0.7764703197387195,0.9346261024475098,True,False,-1.692871201536246,0.7764703197387195,-1.6428710222244265,0.7764703035354614,2.1973597391104183,0.5472220713896525,0.5542329281784116,0.1642827017299918,0.1650600628620021,0.1177134212665397,0.1242744398495449,77.5772182540659,0.5785959362983704,0.9370679259300232,0.3584719896316528,0.3000001907348633,-0.25
228,28_36_0.txt,237,28.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.8606790402630984,-0.6783143228584421,0.935186207294464,True,False,-1.8606790402630984,0.6783143228584421,-1.7606788873672483,0.6783143281936646,2.0793975023786415,0.6019408103618769,0.594596488223892,0.1548775898893323,0.1575059118508361,0.132668680242035,0.1335926358302973,77.53221916440351,0.5289444923400879,0.9474159479141236,0.4184714555740356,0.1000001430511474,-0.25
229,32_36_0.txt,238,32.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.019396484386509,-0.5594384922388563,0.9261388778686525,True,False,-2.019396484386509,0.5594384922388563,-1.91939640045166,0.5094385147094727,2.1755810336253867,0.6438746194078185,0.6458521632258718,0.1567318272606862,0.1565935749512308,0.1524384349247242,0.1535770375806037,76.22102296390487,0.4806444346904754,0.941655933856964,0.4610114991664886,0.1000001430511474,-0.2999999523162842
230,36_36_0.txt,239,36.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.1796692119839185,-0.4116684225185638,0.9251520037651062,True,False,-2.1796692119839185,0.4116684225185638,-2.129669189453125,0.4116685688495636,1.9364296905692904,0.7131454126339298,0.7070561764358415,0.1675943304620437,0.1691706443868372,0.1537095302435585,0.1540955390124783,78.20604017784703,0.438158631324768,0.9348251819610596,0.4966665506362915,-0.1999999284744262,0.2500001490116119
231,40_36_0.txt,240,40.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.33503989042507,-0.2931037643968198,0.9257355332374572,True,False,-2.33503989042507,0.2931037643968198,-2.2850399017333984,0.2431039065122604,2.0854853821518304,0.7656335068573328,0.7718114189567834,0.1707933901852579,0.1761901934728843,0.1349942320445605,0.1385361756391996,82.05051490084823,0.4043930172920227,0.9331948161125184,0.5288017988204956,-0.2000000476837158,0.2000001370906829
232,0_40_0.txt,241,0.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7831168351534964,-1.6148044617407966,0.9288212656974792,True,False,-0.7831168351534964,1.6148044617407966,-0.7831166982650757,1.5648045539855957,2.1318597692169994,0.4960222545674537,0.5000463430433197,0.1670415139843061,0.1694186776477967,0.1359885180105993,0.1391325788571048,72.17606312040331,0.6364449262619019,0.9369270205497742,0.3004820942878723,0.2500001192092895,-0.2999999523162842
233,2_40_0.txt,242,2.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8505305191980543,-1.555945229675351,0.9258224964141846,True,False,-0.8505305191980543,1.555945229675351,-0.8005304336547852,1.505945324897766,1.9962064864824152,0.4815297208325164,0.4811203521098616,0.1747966344325297,0.1718675607254088,0.1692497002495893,0.164110229347122,65.88998394529604,0.6522226929664612,0.9476659893989564,0.2954432964324951,0.0500000715255737,-0.2999999523162842
234,4_40_0.txt,243,4.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9438448996782964,-1.517833539477851,0.9232168197631836,True,False,-0.9438448996782964,1.517833539477851,-0.8938448429107666,1.4178335666656494,2.004015623180498,0.4693431229072909,0.4610178852881401,0.1629197104492886,0.1543564716090086,0.1584503146775102,0.156183781964886,66.12196902788926,0.6597288846969604,0.945360541343689,0.2856316566467285,0.0500000715255737,-0.3500000238418579
