frame_index,file,acquisition_order,X,Y,R,reference_file,success,fail_reason,n_ref_edges,n_mov_edges,n_used_edges,ncc_dx_ref_to_frame_px,ncc_dy_ref_to_frame_px,ncc_peak,ncc_fit_ok,ncc_edge_peak,init_align_dx_px,init_align_dy_px,refined_align_dx_px,refined_align_dy_px,refined_shift_norm_px,before_fit_chamfer_px,before_holdout_chamfer_px,init_fit_chamfer_px,init_holdout_chamfer_px,refined_fit_chamfer_px,refined_holdout_chamfer_px,holdout_improvement_pct,gradient_corr_before,gradient_corr_refined,gradient_corr_gain
191,14_28_0.txt,200,14.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9915158841679463,-0.7367703877284685,0.9419177174568176,True,False,-0.9915158841679463,0.7367703877284685,-0.9915158841679463,0.9867703877284685,1.3988636626401934,0.31727700186827124,0.31754520189781077,0.1314585385468625,0.12534972589652346,0.10309554114037715,0.09612959872173168,69.72727090593321,0.7592058777809143,0.9475961923599243,0.18839031457901
192,16_28_0.txt,201,16.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.0712938461041748,-0.6795283061947588,0.9375970363616943,True,False,-1.0712938461041748,0.6795283061947588,-1.0712938461041748,0.9295283061947588,1.4183417700674166,0.34350511384144683,0.3319822179222596,0.1457514657365469,0.1474522914439213,0.12622835145735473,0.1253491858232095,62.242198811816316,0.743661105632782,0.9481067657470703,0.20444566011428833
193,18_28_0.txt,202,18.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1713948859798653,-0.6408419795024033,0.9320838451385498,True,False,-1.1713948859798653,0.6408419795024033,-0.9213948859798653,0.8908419795024033,1.2816270785035753,0.37716628421376563,0.3678592544012952,0.16235018092651096,0.16487181991054461,0.14964503328241308,0.14900745393252351,59.493351832336316,0.7194235920906067,0.9365857839584351,0.21716219186782837
194,20_28_0.txt,203,20.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2549349946563468,-0.5775566841211288,0.923565149307251,True,False,-1.2549349946563468,0.5775566841211288,-1.0049349946563468,0.07755668412112882,1.0079233020110292,0.39427346796366824,0.39468727959956107,0.174807141243968,0.17271320084652,0.15417941110264188,0.16551768677254106,58.06358721758888,0.6985211968421936,0.9095916748046875,0.2110704779624939
195,24_28_0.txt,204,24.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.414587635864887,-0.4582165903018968,0.9166082739830017,True,False,-1.414587635864887,0.4582165903018968,-1.164587635864887,0.20821659030189682,1.1830547367245163,0.4333335461033437,0.4400647671654972,0.1778953521285027,0.18028226813165835,0.1639475162803397,0.1674989548433108,61.93765842192072,0.6481518745422363,0.9412121176719666,0.2930602431297302
196,28_28_0.txt,205,28.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.5526200188429986,-0.2904159477483371,0.9215789437294006,True,False,-1.5526200188429986,0.2904159477483371,-1.8026200188429986,0.04041594774833712,1.8030730382227806,0.48990882936460933,0.4853410479075536,0.17666944650243144,0.17584265910372351,0.15036283448453636,0.14784737673516862,69.5374258219902,0.5995113849639893,0.937086284160614,0.33757489919662476
197,32_28_0.txt,206,32.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.743910440092069,-0.17121201572430472,0.9379013180732727,True,False,-1.743910440092069,0.17121201572430472,-1.993910440092069,-0.07878798427569528,1.9954664591454239,0.5263072336754364,0.5318627262873968,0.14740604344420527,0.1504300353686638,0.11406071851983454,0.11643044950285697,78.10892853582999,0.5471736192703247,0.9357715845108032,0.3885979652404785
198,36_28_0.txt,207,36.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.9015285202763548,-0.04656700611153764,0.946490466594696,True,False,-1.9015285202763548,0.04656700611153764,-1.9015285202763548,0.04656700611153764,1.9020986303245622,0.5837203230947041,0.5811659976049388,0.08597869086016438,0.08351105774892573,0.08597869086016438,0.08351105774892573,85.63042949981833,0.5045322179794312,0.9628977179527283,0.4583654999732971
199,40_28_0.txt,208,40.0,28.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.069859646210008,0.049832987399992,0.9460266828536987,True,False,-2.069859646210008,-0.049832987399992,-2.069859646210008,-0.049832987399992,2.070459437333131,0.6511917621149196,0.6429276846836737,0.07963877304924394,0.07705198794475362,0.07963877304924394,0.07705198794475362,88.0154502939683,0.46499305963516235,0.9621460437774658,0.49715298414230347
200,0_32_0.txt,209,0.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.4794561429496698,-1.2957810588530676,0.9260292053222656,True,False,-0.4794561429496698,1.2957810588530676,-0.9794561429496698,1.0457810588530676,1.4328267023676267,0.3684859468758311,0.37205667213712756,0.17557078641590454,0.1809774977359777,0.15409494346107352,0.15987449254624814,57.02953218714923,0.7156695127487183,0.9059338569641113,0.19026434421539307
201,2_32_0.txt,210,2.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.5847070719026033,-1.1868135082520284,0.9272016882896423,True,False,-0.5847070719026033,1.1868135082520284,-0.8347070719026033,0.9368135082520284,1.2547332167148884,0.3593546008650504,0.3356129833548665,0.17156278967258584,0.16718864131869662,0.15804035739644737,0.1530394201603667,54.40002987055251,0.7314411997795105,0.937224268913269,0.20578306913375854
202,4_32_0.txt,211,4.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6713973163986023,-1.124605063424849,0.9354225397109985,True,False,-0.6713973163986023,1.124605063424849,-0.9213973163986023,1.124605063424849,1.4538602282707078,0.32821982310026954,0.32727090020359,0.15242054664645133,0.15590877177871107,0.13147495054049954,0.13311686551336796,59.32517512844617,0.7432200312614441,0.9496874809265137,0.20646744966506958
203,6_32_0.txt,212,6.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7659095409875106,-1.081643743652863,0.9422938227653503,True,False,-0.7659095409875106,1.081643743652863,-1.0159095409875105,1.081643743652863,1.483922297040123,0.32471386893718884,0.31387503417235707,0.12939180540059214,0.12733480516893575,0.10246060537306934,0.09807084518493565,68.75481178567316,0.7458147406578064,0.9503548741340637,0.20454013347625732
204,8_32_0.txt,213,8.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8392282794572535,-1.0297469719715864,0.9457734823226929,True,False,-0.8392282794572535,1.0297469719715864,-1.0892282794572536,1.0297469719715864,1.4989319767934968,0.3113295791221674,0.30692097571837545,0.10081154479838095,0.0958634012651094,0.09544177191511889,0.08961278864769963,70.80265093060093,0.746786892414093,0.9531937837600708,0.20640689134597778
205,10_32_0.txt,214,10.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9408518347912201,-0.9934319838127209,0.9486212134361267,True,False,-0.9408518347912201,0.9934319838127209,-0.9408518347912201,0.9934319838127209,1.3682504454565632,0.3112857233523156,0.32541505762218015,0.05765573805035429,0.06443118842004447,0.05765573805035429,0.06443118842004447,80.20030514542088,0.7405257821083069,0.9641724824905396,0.22364670038223267
206,12_32_0.txt,215,12.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.013500528984369,-0.9367220985443181,0.9480387568473816,True,False,-1.013500528984369,0.9367220985443181,-1.013500528984369,0.9367220985443181,1.3800839148953468,0.34240065861127755,0.3369022515178392,0.06569718227181981,0.062017213047555385,0.06569718227181981,0.062017213047555385,81.59192680721176,0.7331823706626892,0.9637338519096375,0.23055148124694824
207,14_32_0.txt,216,14.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1096720719804394,-0.9019870037233935,0.9455117583274841,True,False,-1.1096720719804394,0.9019870037233935,-1.1096720719804394,0.9019870037233935,1.4300184132448317,0.3652387022962386,0.3667623901378353,0.10422074744323238,0.10270357936041313,0.10422074744323238,0.10270357936041313,71.99724341369478,0.7170163989067078,0.9642850756645203,0.2472686767578125
208,16_32_0.txt,217,16.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1886378399608097,-0.841542452982065,0.9407082796096802,True,False,-1.1886378399608097,0.841542452982065,-0.9386378399608097,0.841542452982065,1.2606485215068337,0.3869092354489366,0.4017338240938614,0.13875758531471255,0.14040884869683531,0.12798616990004694,0.13250352557155934,67.01708503872428,0.700777530670166,0.9513694643974304,0.2505919337272644
209,18_32_0.txt,218,18.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2827522540851806,-0.8028919810288662,0.9340915679931641,True,False,-1.2827522540851806,0.8028919810288662,-1.0327522540851806,1.0528919810288662,1.474841937982817,0.4123218058339048,0.42034190189411097,0.15303025775451629,0.16188413829597548,0.1200260289416962,0.13325590141769428,68.29821133291085,0.6801104545593262,0.9313348531723022,0.2512243986129761
210,20_32_0.txt,219,20.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.3736311566708548,-0.7373031772875928,0.9253576397895813,True,False,-1.3736311566708548,0.7373031772875928,-1.1236311566708548,0.9873031772875928,1.4957655364807878,0.4482696720972009,0.4452771804415048,0.17007194696252226,0.17423143766971408,0.13937962145035812,0.14234907387002801,68.03135661951396,0.6580854058265686,0.9308991432189941,0.27281373739242554
211,24_32_0.txt,220,24.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.5360319320154767,-0.5747677966290083,0.9181379079818726,True,False,-1.5360319320154767,0.5747677966290083,-1.7860319320154767,0.8247677966290083,1.9672701849352583,0.48763717210876045,0.5022230164683681,0.18127675755999914,0.18055366431973788,0.16406997504314305,0.16580674407313403,66.98543502862793,0.6093313694000244,0.9420528411865234,0.332721471786499
212,28_32_0.txt,221,28.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.6758235636515686,-0.4487557914534095,0.9168739318847656,True,False,-1.6758235636515686,0.4487557914534095,-1.9258235636515686,0.9487557914534095,2.1468427865430697,0.5337338046273878,0.5328613896820796,0.1749339924173336,0.18174666342015644,0.15555512614770117,0.16548306275437757,68.94444484838552,0.5620493292808533,0.9100730419158936,0.3480237126350403
213,32_32_0.txt,222,32.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.8629244588562703,-0.3290031848817458,0.9324554800987244,True,False,-1.8629244588562703,0.3290031848817458,-1.8629244588562703,0.07900318488174579,1.8645988959093553,0.5833001087528572,0.5827702067885137,0.15789470787263518,0.1601394085494671,0.14349682070944608,0.14331946101664778,75.40720864808071,0.5109488368034363,0.9454856514930725,0.43453681468963623
214,36_32_0.txt,223,36.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.022658011388194,-0.2079578652852408,0.9411411285400391,True,False,-2.022658011388194,0.2079578652852408,-2.022658011388194,-0.042042134714759205,2.023094899436064,0.6332391276687199,0.6335696948318359,0.11392632089049191,0.11390065210036361,0.09584632500180368,0.09306132806839218,85.3115878446344,0.47124525904655457,0.9473966360092163,0.47615137696266174
215,40_32_0.txt,224,40.0,32.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.1926688159319494,-0.10721306523421227,0.9398084878921509,True,False,-2.1926688159319494,0.10721306523421227,-1.9426688159319494,0.10721306523421227,1.945625033183773,0.7013404989018881,0.6998118874721886,0.13395476954785465,0.12368551680340178,0.12310854693824484,0.1122844630411796,83.9550506284245,0.43156594038009644,0.9471865296363831,0.5156205892562866
216,0_36_0.txt,225,0.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.6249658873750095,-1.415731863476194,0.9174628257751465,True,False,-0.6249658873750095,1.415731863476194,-0.8749658873750095,1.165731863476194,1.4575651208757767,0.4280590409335998,0.42387768041872975,0.17634638312928755,0.179630049540485,0.15846528243394023,0.16527010449224333,61.00995354863214,0.6746506690979004,0.9353970289230347,0.2607463598251343
217,2_36_0.txt,226,2.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7051493915012211,-1.3458209238376317,0.9261278510093689,True,False,-0.7051493915012211,1.3458209238376317,-0.9551493915012211,1.0958209238376317,1.4536622225281615,0.3978543639330794,0.4116246667044796,0.17279436641703175,0.177616087862689,0.144152815145054,0.1428764610293219,65.28962606317806,0.68886798620224,0.9327324032783508,0.24386441707611084
218,4_36_0.txt,227,4.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7870345807969024,-1.284892333628078,0.9339073896408081,True,False,-0.7870345807969024,1.284892333628078,-1.0370345807969024,1.034892333628078,1.465074354417132,0.3776848482106124,0.3997172303620098,0.15715568264771526,0.16253044133831626,0.11430257859085802,0.12808764332406877,67.95543609464514,0.700794517993927,0.9342510104179382,0.23345649242401123
219,6_36_0.txt,228,6.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8845300135240466,-1.2417763295085145,0.9398278594017029,True,False,-0.8845300135240466,1.2417763295085145,-0.8845300135240466,0.9917763295085145,1.3289144564637076,0.3713630080222947,0.38348103033379993,0.13782140013164354,0.1382447761371871,0.11201325747683895,0.11288413182967727,70.5633074649305,0.7036676406860352,0.9491285681724548,0.24546092748641968
220,8_36_0.txt,229,8.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9617793150005463,-1.1900151461669295,0.9433197975158691,True,False,-0.9617793150005463,1.1900151461669295,-0.9617793150005463,0.9400151461669295,1.344859816406957,0.3677619452555697,0.36533934898607534,0.10975264559321818,0.10795878315846497,0.09487327383694376,0.09466029524687272,74.08976188587872,0.7072985172271729,0.9509873390197754,0.24368882179260254
221,10_36_0.txt,230,10.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.0584703817523673,-1.1506574253236255,0.9444574117660522,True,False,-1.0584703817523673,1.1506574253236255,-1.0584703817523673,1.1506574253236255,1.5634487709865639,0.38946944003118195,0.3752153230831848,0.1032707574319921,0.10226305018411094,0.1032707574319921,0.10226305018411094,72.74550267728823,0.7020162343978882,0.9630208611488342,0.26100462675094604
222,12_36_0.txt,231,12.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1294222063724573,-1.097131216830666,0.9439082741737366,True,False,-1.1294222063724573,1.097131216830666,-1.1294222063724573,1.097131216830666,1.57457658663895,0.401738693891473,0.3980512566632116,0.10775366605234113,0.10672865014366309,0.10775366605234113,0.10672865014366309,73.18720934626631,0.6962263584136963,0.9632068872451782,0.26698052883148193
223,14_36_0.txt,232,14.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2248318534545235,-1.0605062740538267,0.9403838515281677,True,False,-1.2248318534545235,1.0605062740538267,-0.9748318534545235,1.0605062740538267,1.4404758588109388,0.41981910029447167,0.4341839632791495,0.13219291294042193,0.131216762387736,0.10872711845392093,0.11016169583008348,74.62787547515723,0.6816163063049316,0.9467899799346924,0.26517367362976074
224,16_36_0.txt,233,16.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.3056522644318576,-1.0046271498758303,0.9361106157302856,True,False,-1.3056522644318576,1.0046271498758303,-1.0556522644318576,1.0046271498758303,1.4572842597337496,0.45121176940216917,0.44392066760487603,0.14113427671262962,0.14045278346817883,0.12154751357892499,0.11463760717316965,74.17610498026959,0.6678152680397034,0.9431838989257812,0.2753686308860779
225,18_36_0.txt,234,18.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.4054192470221492,-0.9689231850836475,0.9281242489814758,True,False,-1.4054192470221492,0.9689231850836475,-1.1554192470221492,0.9689231850836475,1.5079143791946115,0.4837170517273139,0.47731070380859947,0.1586750202423412,0.15288589310375747,0.15038832962225127,0.14276726744309412,70.08923824588197,0.6447499990463257,0.9437821507453918,0.29903215169906616
226,20_36_0.txt,235,20.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.5095795386303443,-0.8634808881803704,0.9247960448265076,True,False,-1.5095795386303443,0.8634808881803704,-1.7595795386303443,0.8634808881803704,1.9600304581866417,0.5026025024256644,0.492041405862412,0.17295838462386195,0.17066791490468086,0.17195672703213336,0.17046645524496587,65.35526213567626,0.6267151832580566,0.9484937787055969,0.3217785954475403
227,24_36_0.txt,236,24.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.692871201536246,-0.7764703197387195,0.9346261024475098,True,False,-1.692871201536246,0.7764703197387195,-1.942871201536246,1.0264703197387195,2.1973597391104183,0.5472220713896525,0.5542329281784116,0.16428270172999185,0.16506006286200217,0.11771342126653978,0.12427443984954498,77.5772182540659,0.5785959362983704,0.9370679259300232,0.35847198963165283
228,28_36_0.txt,237,28.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.8606790402630982,-0.6783143228584421,0.9351862072944641,True,False,-1.8606790402630982,0.6783143228584421,-1.8606790402630982,0.9283143228584421,2.0793975023786415,0.6019408103618769,0.594596488223892,0.1548775898893323,0.15750591185083615,0.13266868024203507,0.1335926358302973,77.53221916440351,0.5289444923400879,0.9474159479141235,0.41847145557403564
229,32_36_0.txt,238,32.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.019396484386509,-0.5594384922388563,0.9261388778686523,True,False,-2.019396484386509,0.5594384922388563,-2.019396484386509,0.8094384922388563,2.1755810336253867,0.6438746194078185,0.6458521632258718,0.1567318272606862,0.15659357495123086,0.15243843492472423,0.15357703758060373,76.22102296390487,0.48064443469047546,0.9416559338569641,0.46101149916648865
230,36_36_0.txt,239,36.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.1796692119839185,-0.41166842251856384,0.9251520037651062,True,False,-2.1796692119839185,0.41166842251856384,-1.9296692119839185,0.16166842251856384,1.9364296905692904,0.7131454126339298,0.7070561764358415,0.16759433046204372,0.16917064438683724,0.15370953024355857,0.15409553901247833,78.20604017784703,0.43815863132476807,0.9348251819610596,0.4966665506362915
231,40_36_0.txt,240,40.0,36.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.33503989042507,-0.29310376439681984,0.9257355332374573,True,False,-2.33503989042507,0.29310376439681984,-2.08503989042507,0.043103764396819844,2.0854853821518304,0.7656335068573328,0.7718114189567834,0.1707933901852579,0.17619019347288434,0.13499423204456054,0.1385361756391996,82.05051490084823,0.4043930172920227,0.9331948161125183,0.5288017988204956
232,0_40_0.txt,241,0.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.7831168351534964,-1.6148044617407966,0.9288212656974792,True,False,-0.7831168351534964,1.6148044617407966,-1.0331168351534963,1.8648044617407966,2.1318597692169994,0.4960222545674537,0.5000463430433197,0.1670415139843061,0.16941867764779675,0.1359885180105993,0.13913257885710487,72.17606312040331,0.6364449262619019,0.9369270205497742,0.3004820942878723
233,2_40_0.txt,242,2.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.8505305191980543,-1.5559452296753513,0.9258224964141846,True,False,-0.8505305191980543,1.5559452296753513,-0.8505305191980543,1.8059452296753513,1.9962064864824154,0.48152972083251644,0.48112035210986165,0.17479663443252974,0.1718675607254088,0.16924970024958938,0.16411022934712205,65.88998394529604,0.6522226929664612,0.9476659893989563,0.2954432964324951
234,4_40_0.txt,243,4.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,0.9438448996782963,-1.517833539477851,0.9232168197631836,True,False,-0.9438448996782963,1.517833539477851,-0.9438448996782963,1.767833539477851,2.004015623180498,0.46934312290729097,0.4610178852881401,0.16291971044928868,0.1543564716090086,0.15845031467751022,0.15618378196488603,66.12196902788926,0.6597288846969604,0.945360541343689,0.2856316566467285
235,6_40_0.txt,244,6.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.0177235730682945,-1.423548745681532,0.927270770072937,True,False,-1.0177235730682945,1.423548745681532,-1.0177235730682945,1.173548745681532,1.5533763000862324,0.45029091665014037,0.4500069579130828,0.1513228976834355,0.15661315488393998,0.14395790018876659,0.14768810605992985,67.18092832501154,0.6692239046096802,0.9444155097007751,0.27519160509109497
236,8_40_0.txt,245,8.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1101788335278449,-1.386086961072537,0.9301595091819763,True,False,-1.1101788335278449,1.386086961072537,-1.1101788335278449,1.136086961072537,1.588455421323582,0.4509410898654495,0.435267638132855,0.16048562282401882,0.15683630371848398,0.14750093907015108,0.13779443383495185,68.34259619528768,0.6681212186813354,0.9470492005348206,0.2789279818534851
237,10_40_0.txt,246,10.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.189415247207537,-1.3357958955208777,0.931297779083252,True,False,-1.189415247207537,1.3357958955208777,-0.939415247207537,1.0857958955208777,1.4357763521579476,0.44472954239554613,0.45163268571143833,0.15530491233892924,0.16370324775702072,0.12366018122640744,0.13705586095351147,69.65324581465732,0.668805718421936,0.9361527562141418,0.2673470377922058
238,12_40_0.txt,247,12.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2862831555536356,-1.2979210626005848,0.9286320805549622,True,False,-1.2862831555536356,1.2979210626005848,-1.0362831555536356,1.0479210626005848,1.473777911330652,0.46467593863728845,0.47958827757276784,0.1643204019891715,0.16522372197925814,0.12058948602137708,0.12208043528056586,74.54474160660806,0.6591814160346985,0.9327385425567627,0.2735571265220642
239,14_40_0.txt,248,14.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.3628975884884393,-1.2452935594080867,0.9261554479598999,True,False,-1.3628975884884393,1.2452935594080867,-1.1128975884884393,0.9952935594080867,1.4930339285704803,0.4997806412979676,0.508792729491961,0.1814418688018885,0.18159089675157508,0.1456833000915675,0.15008009006413814,70.50270545060738,0.6507240533828735,0.9333051443099976,0.282581090927124
240,16_40_0.txt,249,16.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.4656734868558092,-1.2096321195904194,0.919242262840271,True,False,-1.4656734868558092,1.2096321195904194,-1.2156734868558092,0.9596321195904194,1.5487917328013352,0.5260406705041452,0.5353691738110167,0.1784761043095744,0.18271080459390085,0.16580145024365042,0.1745553377756767,67.39533273215801,0.6353351473808289,0.9364833831787109,0.3011482357978821
241,18_40_0.txt,250,18.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.5631458294365386,-1.1054372098807457,0.9269059896469116,True,False,-1.5631458294365386,1.1054372098807457,-1.8131458294365386,1.1054372098807457,2.1235557971930104,0.5405623672532238,0.5491379486948768,0.16381560512766263,0.1650921865987188,0.15444720381921012,0.1514321847765768,72.42365326663689,0.6183655261993408,0.9477995038032532,0.32943397760391235
242,20_40_0.txt,251,20.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.6673497271860502,-1.0647057904922836,0.9348700046539307,True,False,-1.6673497271860502,1.0647057904922836,-1.9173497271860502,1.0647057904922836,2.193132097400478,0.5824596388355087,0.576303903593925,0.14820857732382292,0.15770227680967044,0.12178471928338215,0.13324275195296612,76.87977625658223,0.5961278080940247,0.9464460015296936,0.35031819343566895
243,24_40_0.txt,252,24.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.8264463348237368,-0.9459594091381135,0.9432598352432251,True,False,-1.8264463348237368,0.9459594091381135,-2.0764463348237365,0.9459594091381135,2.2817687405037037,0.6290381189897947,0.6197860116105606,0.10587485868451794,0.11637657110448293,0.09401604930814904,0.10790696075523315,82.58964243564827,0.554744303226471,0.9494540095329285,0.3947097063064575
244,28_40_0.txt,253,28.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.9938899850841851,-0.8485879652585239,0.9431445598602295,True,False,-1.9938899850841851,0.8485879652585239,-1.9938899850841851,0.8485879652585239,2.1669561157071486,0.663210354925644,0.678616224199701,0.09752254048824818,0.09225007149016234,0.09752254048824818,0.09225007149016234,86.40615001520871,0.5058011412620544,0.9589929580688477,0.4531918168067932
245,32_40_0.txt,254,32.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.149282816713136,-0.7258263470517514,0.9337952733039856,True,False,-2.149282816713136,0.7258263470517514,-2.149282816713136,0.9758263470517514,2.360435062826071,0.7060809637359535,0.7102504690912317,0.15287680065972564,0.15308138404513635,0.13210429695751247,0.1315161437671677,81.48313172739708,0.4610304534435272,0.9431777000427246,0.4821472465991974
246,36_40_0.txt,255,36.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.3382896483063242,-0.6089778235266088,0.9175854325294495,True,False,-2.3382896483063242,0.6089778235266088,-2.0882896483063242,0.8589778235266088,2.258051495545188,0.7764884147527815,0.7579851938922446,0.17786804107335527,0.17728510565666186,0.1539941043546201,0.1573823849301681,79.23674681269017,0.41910719871520996,0.9277459383010864,0.5086387395858765
247,40_40_0.txt,256,40.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.4958620076808904,-0.49028166701252396,0.9051253795623779,True,False,-2.4958620076808904,0.49028166701252396,-1.9958620076808904,-0.009718332987476042,1.9958856679930466,0.8190205936459609,0.8185213914258211,0.17935996647164404,0.18292117692753027,0.16816971358437627,0.17821811211560748,78.22682290499937,0.38488659262657166,0.8761440515518188,0.4912574589252472
